Time (s), AI0 (V), AI1 (V) 
4.304000E+0,1.913937E+0,-3.697573E-1
4.305000E+0,1.914595E+0,-3.710722E-1
4.306000E+0,1.915581E+0,-3.707435E-1
4.307000E+0,1.916238E+0,-3.710722E-1
4.308000E+0,1.916896E+0,-3.707435E-1
4.309000E+0,1.917882E+0,-3.697573E-1
4.310000E+0,1.917882E+0,-3.694286E-1
4.311000E+0,1.919197E+0,-3.667987E-1
4.312000E+0,1.919197E+0,-3.641689E-1
4.313000E+0,1.920183E+0,-3.618677E-1
4.314000E+0,1.921169E+0,-3.595666E-1
4.315000E+0,1.921827E+0,-3.569368E-1
4.316000E+0,1.922155E+0,-3.549644E-1
4.317000E+0,1.922813E+0,-3.529920E-1
4.318000E+0,1.923470E+0,-3.516771E-1
4.319000E+0,1.924128E+0,-3.510196E-1
4.320000E+0,1.924128E+0,-3.510196E-1
4.321000E+0,1.924785E+0,-3.510196E-1
4.322000E+0,1.925443E+0,-3.523345E-1
4.323000E+0,1.926100E+0,-3.523345E-1
4.324000E+0,1.926429E+0,-3.529920E-1
4.325000E+0,1.927086E+0,-3.529920E-1
4.326000E+0,1.927415E+0,-3.516771E-1
4.327000E+0,1.928401E+0,-3.503622E-1
4.328000E+0,1.928401E+0,-3.477323E-1
4.329000E+0,1.929388E+0,-3.457599E-1
4.330000E+0,1.930374E+0,-3.437875E-1
4.331000E+0,1.930702E+0,-3.405002E-1
4.332000E+0,1.930702E+0,-3.395140E-1
4.333000E+0,1.932346E+0,-3.365555E-1
4.334000E+0,1.932346E+0,-3.352405E-1
4.335000E+0,1.933332E+0,-3.352405E-1
4.336000E+0,1.933332E+0,-3.349118E-1
4.337000E+0,1.934319E+0,-3.345831E-1
4.338000E+0,1.934647E+0,-3.352405E-1
4.339000E+0,1.935633E+0,-3.355693E-1
4.340000E+0,1.935633E+0,-3.362267E-1
4.341000E+0,1.935962E+0,-3.365555E-1
4.342000E+0,1.937277E+0,-3.362267E-1
4.343000E+0,1.937277E+0,-3.349118E-1
4.344000E+0,1.938921E+0,-3.335969E-1
4.345000E+0,1.938263E+0,-3.319532E-1
4.346000E+0,1.939578E+0,-3.293234E-1
4.347000E+0,1.939907E+0,-3.273510E-1
4.348000E+0,1.940564E+0,-3.237350E-1
4.349000E+0,1.941222E+0,-3.224200E-1
4.350000E+0,1.942866E+0,-3.207764E-1
4.351000E+0,1.942537E+0,-3.188040E-1
4.352000E+0,1.942866E+0,-3.191327E-1
4.353000E+0,1.943852E+0,-3.188040E-1
4.354000E+0,1.944180E+0,-3.191327E-1
4.355000E+0,1.944180E+0,-3.191327E-1
4.356000E+0,1.945167E+0,-3.204477E-1
4.357000E+0,1.945495E+0,-3.207764E-1
4.358000E+0,1.945495E+0,-3.211051E-1
4.359000E+0,1.946153E+0,-3.201189E-1
4.360000E+0,1.946810E+0,-3.194615E-1
4.361000E+0,1.948454E+0,-3.174891E-1
4.362000E+0,1.948454E+0,-3.155167E-1
4.363000E+0,1.949111E+0,-3.135443E-1
4.364000E+0,1.949440E+0,-3.115719E-1
4.365000E+0,1.949769E+0,-3.086133E-1
4.366000E+0,1.950755E+0,-3.063122E-1
4.367000E+0,1.951084E+0,-3.053260E-1
4.368000E+0,1.951413E+0,-3.036824E-1
4.369000E+0,1.952070E+0,-3.040111E-1
4.370000E+0,1.952070E+0,-3.043398E-1
4.371000E+0,1.952727E+0,-3.040111E-1
4.372000E+0,1.953385E+0,-3.053260E-1
4.373000E+0,1.954042E+0,-3.059835E-1
4.374000E+0,1.954700E+0,-3.063122E-1
4.375000E+0,1.954371E+0,-3.063122E-1
4.376000E+0,1.955357E+0,-3.049973E-1
4.377000E+0,1.956015E+0,-3.040111E-1
4.378000E+0,1.957001E+0,-3.020387E-1
4.379000E+0,1.957001E+0,-3.000663E-1
4.380000E+0,1.957330E+0,-2.980940E-1
4.381000E+0,1.957987E+0,-2.954641E-1
4.382000E+0,1.958645E+0,-2.938205E-1
4.383000E+0,1.959302E+0,-2.921768E-1
4.384000E+0,1.960288E+0,-2.905331E-1
4.385000E+0,1.959960E+0,-2.898757E-1
4.386000E+0,1.960617E+0,-2.898757E-1
4.387000E+0,1.960946E+0,-2.898757E-1
4.388000E+0,1.961603E+0,-2.908619E-1
4.389000E+0,1.962589E+0,-2.921768E-1
4.390000E+0,1.962589E+0,-2.915193E-1
4.391000E+0,1.962589E+0,-2.931630E-1
4.392000E+0,1.963247E+0,-2.925055E-1
4.393000E+0,1.963247E+0,-2.915193E-1
4.394000E+0,1.964562E+0,-2.898757E-1
4.395000E+0,1.964891E+0,-2.882320E-1
4.396000E+0,1.965219E+0,-2.862596E-1
4.397000E+0,1.966205E+0,-2.836298E-1
4.398000E+0,1.965877E+0,-2.809999E-1
4.399000E+0,1.965877E+0,-2.793563E-1
4.400000E+0,1.967520E+0,-2.777126E-1
4.401000E+0,1.967520E+0,-2.763977E-1
4.402000E+0,1.966534E+0,-2.770552E-1
4.403000E+0,1.969164E+0,-2.767264E-1
4.404000E+0,1.968835E+0,-2.773839E-1
4.405000E+0,1.969164E+0,-2.777126E-1
4.406000E+0,1.969493E+0,-2.786988E-1
4.407000E+0,1.969821E+0,-2.800138E-1
4.408000E+0,1.970808E+0,-2.796850E-1
4.409000E+0,1.970808E+0,-2.793563E-1
4.410000E+0,1.971465E+0,-2.790276E-1
4.411000E+0,1.972451E+0,-2.777126E-1
4.412000E+0,1.972451E+0,-2.754115E-1
4.413000E+0,1.972780E+0,-2.727817E-1
4.414000E+0,1.972451E+0,-2.704806E-1
4.415000E+0,1.973438E+0,-2.681794E-1
4.416000E+0,1.973766E+0,-2.668645E-1
4.417000E+0,1.974424E+0,-2.648921E-1
4.418000E+0,1.974752E+0,-2.642347E-1
4.419000E+0,1.974095E+0,-2.645634E-1
4.420000E+0,1.975081E+0,-2.645634E-1
4.421000E+0,1.975081E+0,-2.662071E-1
4.422000E+0,1.975739E+0,-2.668645E-1
4.423000E+0,1.976396E+0,-2.675220E-1
4.424000E+0,1.977054E+0,-2.675220E-1
4.425000E+0,1.977054E+0,-2.681794E-1
4.426000E+0,1.977711E+0,-2.675220E-1
4.427000E+0,1.978040E+0,-2.665358E-1
4.428000E+0,1.978369E+0,-2.645634E-1
4.429000E+0,1.979026E+0,-2.629197E-1
4.430000E+0,1.980012E+0,-2.609474E-1
4.431000E+0,1.980012E+0,-2.589750E-1
4.432000E+0,1.980012E+0,-2.566739E-1
4.433000E+0,1.980341E+0,-2.547015E-1
4.434000E+0,1.980670E+0,-2.537153E-1
4.435000E+0,1.981656E+0,-2.530578E-1
4.436000E+0,1.981656E+0,-2.537153E-1
4.437000E+0,1.981656E+0,-2.537153E-1
4.438000E+0,1.981656E+0,-2.550302E-1
4.439000E+0,1.982642E+0,-2.556877E-1
4.440000E+0,1.982642E+0,-2.563451E-1
4.441000E+0,1.983299E+0,-2.570026E-1
4.442000E+0,1.983628E+0,-2.573313E-1
4.443000E+0,1.983957E+0,-2.563451E-1
4.444000E+0,1.984286E+0,-2.556877E-1
4.445000E+0,1.984614E+0,-2.533866E-1
4.446000E+0,1.984943E+0,-2.514142E-1
4.447000E+0,1.984943E+0,-2.491131E-1
4.448000E+0,1.985272E+0,-2.471407E-1
4.449000E+0,1.985929E+0,-2.451683E-1
4.450000E+0,1.986258E+0,-2.435246E-1
4.451000E+0,1.985929E+0,-2.422097E-1
4.452000E+0,1.987244E+0,-2.428672E-1
4.453000E+0,1.986587E+0,-2.428672E-1
4.454000E+0,1.986916E+0,-2.438534E-1
4.455000E+0,1.986916E+0,-2.441821E-1
4.456000E+0,1.987573E+0,-2.451683E-1
4.457000E+0,1.987902E+0,-2.468119E-1
4.458000E+0,1.988230E+0,-2.471407E-1
4.459000E+0,1.987902E+0,-2.458257E-1
4.460000E+0,1.988888E+0,-2.458257E-1
4.461000E+0,1.988559E+0,-2.438534E-1
4.462000E+0,1.989217E+0,-2.428672E-1
4.463000E+0,1.989217E+0,-2.405660E-1
4.464000E+0,1.990860E+0,-2.376075E-1
4.465000E+0,1.990203E+0,-2.366213E-1
4.466000E+0,1.990532E+0,-2.346489E-1
4.467000E+0,1.990532E+0,-2.330052E-1
4.468000E+0,1.991189E+0,-2.326765E-1
4.469000E+0,1.990860E+0,-2.323478E-1
4.470000E+0,1.992175E+0,-2.333340E-1
4.471000E+0,1.991518E+0,-2.343202E-1
4.472000E+0,1.991846E+0,-2.353064E-1
4.473000E+0,1.991846E+0,-2.356351E-1
4.474000E+0,1.992175E+0,-2.366213E-1
4.475000E+0,1.991846E+0,-2.376075E-1
4.476000E+0,1.992833E+0,-2.369500E-1
4.477000E+0,1.992833E+0,-2.359638E-1
4.478000E+0,1.992833E+0,-2.339914E-1
4.479000E+0,1.993819E+0,-2.320190E-1
4.480000E+0,1.993819E+0,-2.290605E-1
4.481000E+0,1.993490E+0,-2.274168E-1
4.482000E+0,1.993819E+0,-2.254444E-1
4.483000E+0,1.994476E+0,-2.241295E-1
4.484000E+0,1.994148E+0,-2.231433E-1
4.485000E+0,1.994476E+0,-2.221571E-1
4.486000E+0,1.994805E+0,-2.228146E-1
4.487000E+0,1.994805E+0,-2.241295E-1
4.488000E+0,1.995134E+0,-2.247870E-1
4.489000E+0,1.995134E+0,-2.261019E-1
4.490000E+0,1.995463E+0,-2.270881E-1
4.491000E+0,1.996120E+0,-2.274168E-1
4.492000E+0,1.995791E+0,-2.274168E-1
4.493000E+0,1.996449E+0,-2.267594E-1
4.494000E+0,1.996120E+0,-2.254444E-1
4.495000E+0,1.997106E+0,-2.238008E-1
4.496000E+0,1.996777E+0,-2.221571E-1
4.497000E+0,1.997106E+0,-2.201847E-1
4.498000E+0,1.997435E+0,-2.178836E-1
4.499000E+0,1.997106E+0,-2.165687E-1
4.500000E+0,1.997106E+0,-2.149250E-1
4.501000E+0,1.998421E+0,-2.139388E-1
4.502000E+0,1.998421E+0,-2.145963E-1
4.503000E+0,1.997764E+0,-2.142676E-1
4.504000E+0,1.998421E+0,-2.149250E-1
4.505000E+0,1.998092E+0,-2.162400E-1
4.506000E+0,1.999079E+0,-2.175549E-1
4.507000E+0,1.998750E+0,-2.185411E-1
4.508000E+0,1.999079E+0,-2.195273E-1
4.509000E+0,1.999079E+0,-2.188698E-1
4.510000E+0,1.999407E+0,-2.178836E-1
4.511000E+0,1.999079E+0,-2.162400E-1
4.512000E+0,2.001051E+0,-2.145963E-1
4.513000E+0,2.000065E+0,-2.132814E-1
4.514000E+0,1.999736E+0,-2.116377E-1
4.515000E+0,2.000722E+0,-2.093366E-1
4.516000E+0,2.001051E+0,-2.073642E-1
4.517000E+0,2.001051E+0,-2.063780E-1
4.518000E+0,2.001708E+0,-2.050631E-1
4.519000E+0,2.000394E+0,-2.057206E-1
4.520000E+0,2.001051E+0,-2.063780E-1
4.521000E+0,2.000722E+0,-2.076930E-1
4.522000E+0,2.001708E+0,-2.083504E-1
4.523000E+0,2.001051E+0,-2.096653E-1
4.524000E+0,2.001708E+0,-2.106515E-1
4.525000E+0,2.001380E+0,-2.106515E-1
4.526000E+0,2.001708E+0,-2.103228E-1
4.527000E+0,2.002366E+0,-2.093366E-1
4.528000E+0,2.002366E+0,-2.090079E-1
4.529000E+0,2.002037E+0,-2.063780E-1
4.530000E+0,2.002037E+0,-2.047344E-1
4.531000E+0,2.002695E+0,-2.021045E-1
4.532000E+0,2.002366E+0,-2.004609E-1
4.533000E+0,2.002695E+0,-1.994747E-1
4.534000E+0,2.002695E+0,-1.984885E-1
4.535000E+0,2.002695E+0,-1.978310E-1
4.536000E+0,2.003352E+0,-1.988172E-1
4.537000E+0,2.003352E+0,-1.991460E-1
4.538000E+0,2.003681E+0,-2.007896E-1
4.539000E+0,2.002695E+0,-2.011183E-1
4.540000E+0,2.004010E+0,-2.027620E-1
4.541000E+0,2.004010E+0,-2.027620E-1
4.542000E+0,2.003023E+0,-2.034195E-1
4.543000E+0,2.004010E+0,-2.040769E-1
4.544000E+0,2.004338E+0,-2.017758E-1
4.545000E+0,2.004338E+0,-2.001321E-1
4.546000E+0,2.004667E+0,-1.984885E-1
4.547000E+0,2.004667E+0,-1.961874E-1
4.548000E+0,2.004338E+0,-1.942150E-1
4.549000E+0,2.005324E+0,-1.929001E-1
4.550000E+0,2.004996E+0,-1.919139E-1
4.551000E+0,2.004996E+0,-1.909277E-1
4.552000E+0,2.005324E+0,-1.912564E-1
4.553000E+0,2.005324E+0,-1.922426E-1
4.554000E+0,2.004667E+0,-1.929001E-1
4.555000E+0,2.004996E+0,-1.942150E-1
4.556000E+0,2.005982E+0,-1.952012E-1
4.557000E+0,2.005653E+0,-1.958586E-1
4.558000E+0,2.005653E+0,-1.958586E-1
4.559000E+0,2.005653E+0,-1.961874E-1
4.560000E+0,2.006968E+0,-1.955299E-1
4.561000E+0,2.006311E+0,-1.942150E-1
4.562000E+0,2.005653E+0,-1.929001E-1
4.563000E+0,2.006311E+0,-1.909277E-1
4.564000E+0,2.006311E+0,-1.886266E-1
4.565000E+0,2.006639E+0,-1.869829E-1
4.566000E+0,2.007297E+0,-1.856680E-1
4.567000E+0,2.006968E+0,-1.843531E-1
4.568000E+0,2.006639E+0,-1.846818E-1
4.569000E+0,2.006639E+0,-1.840243E-1
4.570000E+0,2.006968E+0,-1.856680E-1
4.571000E+0,2.007626E+0,-1.863255E-1
4.572000E+0,2.007297E+0,-1.873116E-1
4.573000E+0,2.006639E+0,-1.882978E-1
4.574000E+0,2.007626E+0,-1.889553E-1
4.575000E+0,2.007626E+0,-1.896128E-1
4.576000E+0,2.006639E+0,-1.899415E-1
4.577000E+0,2.006968E+0,-1.882978E-1
4.578000E+0,2.007626E+0,-1.873116E-1
4.579000E+0,2.008283E+0,-1.859967E-1
4.580000E+0,2.007954E+0,-1.840243E-1
4.581000E+0,2.007954E+0,-1.813945E-1
4.582000E+0,2.008283E+0,-1.800796E-1
4.583000E+0,2.007954E+0,-1.784359E-1
4.584000E+0,2.007954E+0,-1.784359E-1
4.585000E+0,2.008612E+0,-1.777784E-1
4.586000E+0,2.008612E+0,-1.781072E-1
4.587000E+0,2.009269E+0,-1.790934E-1
4.588000E+0,2.008283E+0,-1.800796E-1
4.589000E+0,2.008941E+0,-1.810658E-1
4.590000E+0,2.008283E+0,-1.823807E-1
4.591000E+0,2.008612E+0,-1.827094E-1
4.592000E+0,2.007954E+0,-1.833669E-1
4.593000E+0,2.009269E+0,-1.830381E-1
4.594000E+0,2.009269E+0,-1.807370E-1
4.595000E+0,2.009269E+0,-1.800796E-1
4.596000E+0,2.009269E+0,-1.787646E-1
4.597000E+0,2.008941E+0,-1.761348E-1
4.598000E+0,2.008941E+0,-1.744911E-1
4.599000E+0,2.009269E+0,-1.741624E-1
4.600000E+0,2.009598E+0,-1.718613E-1
4.601000E+0,2.009598E+0,-1.708751E-1
4.602000E+0,2.009598E+0,-1.712038E-1
4.603000E+0,2.009927E+0,-1.708751E-1
4.604000E+0,2.009598E+0,-1.725188E-1
4.605000E+0,2.009598E+0,-1.741624E-1
4.606000E+0,2.009598E+0,-1.748199E-1
4.607000E+0,2.010255E+0,-1.754773E-1
4.608000E+0,2.009598E+0,-1.771210E-1
4.609000E+0,2.010255E+0,-1.771210E-1
4.610000E+0,2.010255E+0,-1.761348E-1
4.611000E+0,2.010584E+0,-1.744911E-1
4.612000E+0,2.009927E+0,-1.725188E-1
4.613000E+0,2.009927E+0,-1.715326E-1
4.614000E+0,2.010255E+0,-1.692314E-1
4.615000E+0,2.010913E+0,-1.672591E-1
4.616000E+0,2.010913E+0,-1.649579E-1
4.617000E+0,2.010913E+0,-1.646292E-1
4.618000E+0,2.010255E+0,-1.639718E-1
4.619000E+0,2.010913E+0,-1.643005E-1
4.620000E+0,2.010913E+0,-1.649579E-1
4.621000E+0,2.011242E+0,-1.659441E-1
4.622000E+0,2.011242E+0,-1.672591E-1
4.623000E+0,2.010913E+0,-1.685740E-1
4.624000E+0,2.010913E+0,-1.689027E-1
4.625000E+0,2.011242E+0,-1.702176E-1
4.626000E+0,2.010913E+0,-1.698889E-1
4.627000E+0,2.010913E+0,-1.689027E-1
4.628000E+0,2.011899E+0,-1.679165E-1
4.629000E+0,2.011570E+0,-1.656154E-1
4.630000E+0,2.012228E+0,-1.639718E-1
4.631000E+0,2.012228E+0,-1.619994E-1
4.632000E+0,2.011570E+0,-1.603557E-1
4.633000E+0,2.012557E+0,-1.583833E-1
4.634000E+0,2.012228E+0,-1.577259E-1
4.635000E+0,2.011570E+0,-1.583833E-1
4.636000E+0,2.011242E+0,-1.580546E-1
4.637000E+0,2.011899E+0,-1.587121E-1
4.638000E+0,2.011899E+0,-1.600270E-1
4.639000E+0,2.012557E+0,-1.616706E-1
4.640000E+0,2.012228E+0,-1.629856E-1
4.641000E+0,2.012228E+0,-1.629856E-1
4.642000E+0,2.012228E+0,-1.639718E-1
4.643000E+0,2.012228E+0,-1.636430E-1
4.644000E+0,2.012228E+0,-1.616706E-1
4.645000E+0,2.012228E+0,-1.610132E-1
4.646000E+0,2.011899E+0,-1.593695E-1
4.647000E+0,2.012557E+0,-1.570684E-1
4.648000E+0,2.012228E+0,-1.550960E-1
4.649000E+0,2.013214E+0,-1.527949E-1
4.650000E+0,2.012885E+0,-1.521374E-1
4.651000E+0,2.012885E+0,-1.514800E-1
4.652000E+0,2.012557E+0,-1.524662E-1
4.653000E+0,2.012885E+0,-1.531236E-1
4.654000E+0,2.012557E+0,-1.537811E-1
4.655000E+0,2.013543E+0,-1.550960E-1
4.656000E+0,2.012557E+0,-1.554247E-1
4.657000E+0,2.013214E+0,-1.573971E-1
4.658000E+0,2.013214E+0,-1.577259E-1
4.659000E+0,2.013543E+0,-1.580546E-1
4.660000E+0,2.012885E+0,-1.573971E-1
4.661000E+0,2.013214E+0,-1.564109E-1
4.662000E+0,2.013543E+0,-1.544386E-1
4.663000E+0,2.013543E+0,-1.534524E-1
4.664000E+0,2.013543E+0,-1.514800E-1
4.665000E+0,2.013214E+0,-1.508225E-1
4.666000E+0,2.013871E+0,-1.478639E-1
4.667000E+0,2.013543E+0,-1.468777E-1
4.668000E+0,2.013871E+0,-1.465490E-1
4.669000E+0,2.013543E+0,-1.465490E-1
4.670000E+0,2.014200E+0,-1.481927E-1
4.671000E+0,2.014200E+0,-1.488501E-1
4.672000E+0,2.014200E+0,-1.504938E-1
4.673000E+0,2.013871E+0,-1.521374E-1
4.674000E+0,2.013871E+0,-1.524662E-1
4.675000E+0,2.013871E+0,-1.531236E-1
4.676000E+0,2.013543E+0,-1.527949E-1
4.677000E+0,2.013543E+0,-1.514800E-1
4.678000E+0,2.014529E+0,-1.495076E-1
4.679000E+0,2.014200E+0,-1.485214E-1
4.680000E+0,2.014529E+0,-1.462203E-1
4.681000E+0,2.014858E+0,-1.445766E-1
4.682000E+0,2.014529E+0,-1.419468E-1
4.683000E+0,2.014858E+0,-1.403031E-1
4.684000E+0,2.014529E+0,-1.389882E-1
4.685000E+0,2.015186E+0,-1.380020E-1
4.686000E+0,2.014200E+0,-1.386595E-1
4.687000E+0,2.014200E+0,-1.393169E-1
4.688000E+0,2.015515E+0,-1.396457E-1
4.689000E+0,2.014529E+0,-1.399744E-1
4.690000E+0,2.014200E+0,-1.406319E-1
4.691000E+0,2.014529E+0,-1.403031E-1
4.692000E+0,2.014529E+0,-1.406319E-1
4.693000E+0,2.014529E+0,-1.389882E-1
4.694000E+0,2.014529E+0,-1.376733E-1
4.695000E+0,2.015186E+0,-1.350434E-1
4.696000E+0,2.015186E+0,-1.343860E-1
4.697000E+0,2.014858E+0,-1.314274E-1
4.698000E+0,2.015515E+0,-1.294550E-1
4.699000E+0,2.014858E+0,-1.271539E-1
4.700000E+0,2.015186E+0,-1.258390E-1
4.701000E+0,2.015186E+0,-1.255102E-1
4.702000E+0,2.014858E+0,-1.261677E-1
4.703000E+0,2.014858E+0,-1.255102E-1
4.704000E+0,2.015186E+0,-1.261677E-1
4.705000E+0,2.014858E+0,-1.281401E-1
4.706000E+0,2.014529E+0,-1.294550E-1
4.707000E+0,2.015186E+0,-1.301125E-1
4.708000E+0,2.015515E+0,-1.307699E-1
4.709000E+0,2.014858E+0,-1.317561E-1
4.710000E+0,2.015515E+0,-1.297837E-1
4.711000E+0,2.015515E+0,-1.304412E-1
4.712000E+0,2.015186E+0,-1.284688E-1
4.713000E+0,2.015844E+0,-1.271539E-1
4.714000E+0,2.015844E+0,-1.261677E-1
4.715000E+0,2.016830E+0,-1.251815E-1
4.716000E+0,2.016173E+0,-1.241953E-1
4.717000E+0,2.015844E+0,-1.235379E-1
4.718000E+0,2.015844E+0,-1.248528E-1
4.719000E+0,2.015844E+0,-1.258390E-1
4.720000E+0,2.015844E+0,-1.278114E-1
4.721000E+0,2.016173E+0,-1.291263E-1
4.722000E+0,2.015844E+0,-1.307699E-1
4.723000E+0,2.016173E+0,-1.324136E-1
4.724000E+0,2.015515E+0,-1.343860E-1
4.725000E+0,2.016173E+0,-1.353722E-1
4.726000E+0,2.016173E+0,-1.360296E-1
4.727000E+0,2.015844E+0,-1.347147E-1
4.728000E+0,2.016173E+0,-1.337285E-1
4.729000E+0,2.016173E+0,-1.327423E-1
4.730000E+0,2.015844E+0,-1.310987E-1
4.731000E+0,2.017159E+0,-1.294550E-1
4.732000E+0,2.016501E+0,-1.284688E-1
4.733000E+0,2.016830E+0,-1.264964E-1
4.734000E+0,2.016501E+0,-1.268252E-1
4.735000E+0,2.016173E+0,-1.264964E-1
4.736000E+0,2.016173E+0,-1.274826E-1
4.737000E+0,2.016173E+0,-1.281401E-1
4.738000E+0,2.016501E+0,-1.297837E-1
4.739000E+0,2.017159E+0,-1.314274E-1
4.740000E+0,2.016501E+0,-1.324136E-1
4.741000E+0,2.016830E+0,-1.330710E-1
4.742000E+0,2.016173E+0,-1.347147E-1
4.743000E+0,2.016830E+0,-1.343860E-1
4.744000E+0,2.016501E+0,-1.340572E-1
4.745000E+0,2.016501E+0,-1.333998E-1
4.746000E+0,2.017159E+0,-1.320849E-1
4.747000E+0,2.016830E+0,-1.304412E-1
4.748000E+0,2.016830E+0,-1.287975E-1
4.749000E+0,2.016830E+0,-1.271539E-1
4.750000E+0,2.017488E+0,-1.264964E-1
4.751000E+0,2.016173E+0,-1.255102E-1
4.752000E+0,2.016830E+0,-1.274826E-1
4.753000E+0,2.016501E+0,-1.278114E-1
4.754000E+0,2.016501E+0,-1.287975E-1
4.755000E+0,2.017159E+0,-1.307699E-1
4.756000E+0,2.017159E+0,-1.324136E-1
4.757000E+0,2.016501E+0,-1.330710E-1
4.758000E+0,2.016830E+0,-1.353722E-1
4.759000E+0,2.016830E+0,-1.353722E-1
4.760000E+0,2.016501E+0,-1.353722E-1
4.761000E+0,2.017488E+0,-1.340572E-1
4.762000E+0,2.017488E+0,-1.330710E-1
4.763000E+0,2.017816E+0,-1.310987E-1
4.764000E+0,2.016501E+0,-1.301125E-1
4.765000E+0,2.017159E+0,-1.291263E-1
4.766000E+0,2.017159E+0,-1.271539E-1
4.767000E+0,2.017488E+0,-1.264964E-1
4.768000E+0,2.016830E+0,-1.261677E-1
4.769000E+0,2.017159E+0,-1.274826E-1
4.770000E+0,2.017488E+0,-1.281401E-1
4.771000E+0,2.017488E+0,-1.297837E-1
4.772000E+0,2.017488E+0,-1.307699E-1
4.773000E+0,2.017488E+0,-1.317561E-1
4.774000E+0,2.018145E+0,-1.333998E-1
4.775000E+0,2.017159E+0,-1.343860E-1
4.776000E+0,2.017816E+0,-1.340572E-1
4.777000E+0,2.017159E+0,-1.333998E-1
4.778000E+0,2.017816E+0,-1.320849E-1
4.779000E+0,2.017816E+0,-1.307699E-1
4.780000E+0,2.017816E+0,-1.287975E-1
4.781000E+0,2.017488E+0,-1.274826E-1
4.782000E+0,2.017816E+0,-1.258390E-1
4.783000E+0,2.018474E+0,-1.248528E-1
4.784000E+0,2.017488E+0,-1.245240E-1
4.785000E+0,2.017488E+0,-1.241953E-1
4.786000E+0,2.017488E+0,-1.245240E-1
4.787000E+0,2.017159E+0,-1.264964E-1
4.788000E+0,2.018474E+0,-1.278114E-1
4.789000E+0,2.018145E+0,-1.287975E-1
4.790000E+0,2.017488E+0,-1.301125E-1
4.791000E+0,2.017816E+0,-1.310987E-1
4.792000E+0,2.017159E+0,-1.314274E-1
4.793000E+0,2.017816E+0,-1.314274E-1
4.794000E+0,2.017816E+0,-1.301125E-1
4.795000E+0,2.017816E+0,-1.294550E-1
4.796000E+0,2.018145E+0,-1.271539E-1
4.797000E+0,2.018474E+0,-1.258390E-1
4.798000E+0,2.017488E+0,-1.235379E-1
4.799000E+0,2.017816E+0,-1.222229E-1
4.800000E+0,2.018474E+0,-1.215655E-1
4.801000E+0,2.017816E+0,-1.205793E-1
4.802000E+0,2.018145E+0,-1.212367E-1
4.803000E+0,2.017816E+0,-1.218942E-1
4.804000E+0,2.018145E+0,-1.232091E-1
4.805000E+0,2.016830E+0,-1.245240E-1
4.806000E+0,2.017816E+0,-1.264964E-1
4.807000E+0,2.018474E+0,-1.271539E-1
4.808000E+0,2.017816E+0,-1.278114E-1
4.809000E+0,2.017159E+0,-1.278114E-1
4.810000E+0,2.018145E+0,-1.278114E-1
4.811000E+0,2.018474E+0,-1.264964E-1
4.812000E+0,2.018145E+0,-1.251815E-1
4.813000E+0,2.019131E+0,-1.228804E-1
4.814000E+0,2.017816E+0,-1.212367E-1
4.815000E+0,2.018145E+0,-1.202505E-1
4.816000E+0,2.018474E+0,-1.179494E-1
4.817000E+0,2.018474E+0,-1.172920E-1
4.818000E+0,2.019131E+0,-1.169632E-1
4.819000E+0,2.018802E+0,-1.179494E-1
4.820000E+0,2.018474E+0,-1.192643E-1
4.821000E+0,2.018474E+0,-1.195931E-1
4.822000E+0,2.018145E+0,-1.215655E-1
4.823000E+0,2.019131E+0,-1.232091E-1
4.824000E+0,2.018802E+0,-1.235379E-1
4.825000E+0,2.019131E+0,-1.245240E-1
4.826000E+0,2.018145E+0,-1.238666E-1
4.827000E+0,2.018802E+0,-1.235379E-1
4.828000E+0,2.018802E+0,-1.225517E-1
4.829000E+0,2.018474E+0,-1.222229E-1
4.830000E+0,2.018474E+0,-1.189356E-1
4.831000E+0,2.018145E+0,-1.169632E-1
4.832000E+0,2.018145E+0,-1.163058E-1
4.833000E+0,2.018802E+0,-1.143334E-1
4.834000E+0,2.018802E+0,-1.136759E-1
4.835000E+0,2.018474E+0,-1.140047E-1
4.836000E+0,2.018474E+0,-1.143334E-1
4.837000E+0,2.018802E+0,-1.153196E-1
4.838000E+0,2.018145E+0,-1.169632E-1
4.839000E+0,2.018474E+0,-1.179494E-1
4.840000E+0,2.017488E+0,-1.182782E-1
4.841000E+0,2.018474E+0,-1.202505E-1
4.842000E+0,2.018802E+0,-1.205793E-1
4.843000E+0,2.018474E+0,-1.205793E-1
4.844000E+0,2.018145E+0,-1.195931E-1
4.845000E+0,2.018802E+0,-1.182782E-1
4.846000E+0,2.018802E+0,-1.156483E-1
4.847000E+0,2.019131E+0,-1.153196E-1
4.848000E+0,2.018145E+0,-1.130185E-1
4.849000E+0,2.018802E+0,-1.110461E-1
4.850000E+0,2.019131E+0,-1.110461E-1
4.851000E+0,2.019460E+0,-1.103886E-1
4.852000E+0,2.019460E+0,-1.110461E-1
4.853000E+0,2.018802E+0,-1.113748E-1
4.854000E+0,2.018802E+0,-1.123610E-1
4.855000E+0,2.018802E+0,-1.140047E-1
4.856000E+0,2.019789E+0,-1.149908E-1
4.857000E+0,2.019460E+0,-1.163058E-1
4.858000E+0,2.018802E+0,-1.172920E-1
4.859000E+0,2.018802E+0,-1.176207E-1
4.860000E+0,2.019131E+0,-1.166345E-1
4.861000E+0,2.019131E+0,-1.156483E-1
4.862000E+0,2.019789E+0,-1.140047E-1
