Time (s), AI0 (V) 
8.200000E-1,9.472175E+0
8.210000E-1,9.473161E+0
8.220000E-1,9.473490E+0
8.230000E-1,9.472504E+0
8.240000E-1,9.472504E+0
8.250000E-1,9.473161E+0
8.260000E-1,9.472504E+0
8.270000E-1,9.473161E+0
8.280000E-1,9.472175E+0
8.290000E-1,9.472175E+0
8.300000E-1,9.471517E+0
8.310000E-1,9.472832E+0
8.320000E-1,9.472504E+0
8.330000E-1,9.473490E+0
8.340000E-1,9.473490E+0
8.350000E-1,9.471846E+0
8.360000E-1,9.473161E+0
8.370000E-1,9.472504E+0
8.380000E-1,9.472504E+0
8.390000E-1,9.473819E+0
8.400000E-1,9.473819E+0
8.410000E-1,9.472832E+0
8.420000E-1,9.473490E+0
8.430000E-1,9.473819E+0
8.440000E-1,9.472832E+0
8.450000E-1,9.473490E+0
8.460000E-1,9.472504E+0
8.470000E-1,9.473490E+0
8.480000E-1,9.471846E+0
8.490000E-1,9.471846E+0
8.500000E-1,9.472832E+0
8.510000E-1,9.473819E+0
8.520000E-1,9.473161E+0
8.530000E-1,9.470860E+0
8.540000E-1,9.472832E+0
8.550000E-1,9.473161E+0
8.560000E-1,9.472175E+0
8.570000E-1,9.473819E+0
8.580000E-1,9.472504E+0
8.590000E-1,9.474147E+0
8.600000E-1,9.472175E+0
8.610000E-1,9.473490E+0
8.620000E-1,9.472175E+0
8.630000E-1,9.472504E+0
8.640000E-1,9.473161E+0
8.650000E-1,9.472832E+0
8.660000E-1,9.473490E+0
8.670000E-1,9.473161E+0
8.680000E-1,9.472504E+0
8.690000E-1,9.476120E+0
8.700000E-1,9.471846E+0
8.710000E-1,9.472504E+0
8.720000E-1,9.472175E+0
8.730000E-1,9.473819E+0
8.740000E-1,9.473161E+0
8.750000E-1,9.472175E+0
8.760000E-1,9.472832E+0
8.770000E-1,9.472504E+0
8.780000E-1,9.472504E+0
8.790000E-1,9.472504E+0
8.800000E-1,9.473161E+0
8.810000E-1,9.472504E+0
8.820000E-1,9.471846E+0
8.830000E-1,9.472504E+0
8.840000E-1,9.472504E+0
8.850000E-1,9.472175E+0
8.860000E-1,9.472504E+0
8.870000E-1,9.472832E+0
8.880000E-1,9.471846E+0
8.890000E-1,9.472175E+0
8.900000E-1,9.472175E+0
8.910000E-1,9.472175E+0
8.920000E-1,9.470860E+0
8.930000E-1,9.473161E+0
8.940000E-1,9.472504E+0
8.950000E-1,9.473490E+0
8.960000E-1,9.471846E+0
8.970000E-1,9.471846E+0
8.980000E-1,9.473161E+0
8.990000E-1,9.472175E+0
9.000000E-1,9.472832E+0
9.010000E-1,9.471846E+0
9.020000E-1,9.471846E+0
9.030000E-1,9.473819E+0
9.040000E-1,9.472504E+0
9.050000E-1,9.472832E+0
9.060000E-1,9.473161E+0
9.070000E-1,9.473819E+0
9.080000E-1,9.474147E+0
9.090000E-1,9.472504E+0
9.100000E-1,9.472175E+0
9.110000E-1,9.473490E+0
9.120000E-1,9.473490E+0
9.130000E-1,9.471846E+0
9.140000E-1,9.473161E+0
9.150000E-1,9.471846E+0
9.160000E-1,9.473161E+0
9.170000E-1,9.472175E+0
9.180000E-1,9.473161E+0
9.190000E-1,9.471846E+0
9.200000E-1,9.472504E+0
9.210000E-1,9.472504E+0
9.220000E-1,9.471846E+0
9.230000E-1,9.472832E+0
9.240000E-1,9.472175E+0
9.250000E-1,9.474147E+0
9.260000E-1,9.472832E+0
9.270000E-1,9.473490E+0
9.280000E-1,9.473490E+0
9.290000E-1,9.473161E+0
9.300000E-1,9.472832E+0
9.310000E-1,9.472832E+0
9.320000E-1,9.473161E+0
9.330000E-1,9.471189E+0
9.340000E-1,9.471846E+0
9.350000E-1,9.472504E+0
9.360000E-1,9.471517E+0
9.370000E-1,9.472504E+0
9.380000E-1,9.472175E+0
9.390000E-1,9.473490E+0
9.400000E-1,9.473490E+0
9.410000E-1,9.472175E+0
9.420000E-1,9.471189E+0
9.430000E-1,9.472832E+0
9.440000E-1,9.472175E+0
9.450000E-1,9.473819E+0
9.460000E-1,9.472504E+0
9.470000E-1,9.471189E+0
9.480000E-1,9.471846E+0
9.490000E-1,9.472832E+0
9.500000E-1,9.472175E+0
9.510000E-1,9.471517E+0
9.520000E-1,9.472832E+0
9.530000E-1,9.472832E+0
9.540000E-1,9.471517E+0
9.550000E-1,9.470860E+0
9.560000E-1,9.473490E+0
9.570000E-1,9.470860E+0
9.580000E-1,9.472175E+0
9.590000E-1,9.471846E+0
9.600000E-1,9.470860E+0
9.610000E-1,9.473161E+0
9.620000E-1,9.471846E+0
9.630000E-1,9.472832E+0
9.640000E-1,9.470860E+0
9.650000E-1,9.470202E+0
9.660000E-1,9.471846E+0
9.670000E-1,9.471846E+0
9.680000E-1,9.471846E+0
9.690000E-1,9.472504E+0
9.700000E-1,9.472504E+0
9.710000E-1,9.471517E+0
9.720000E-1,9.471846E+0
9.730000E-1,9.472832E+0
9.740000E-1,9.471846E+0
9.750000E-1,9.471846E+0
9.760000E-1,9.473161E+0
9.770000E-1,9.472504E+0
9.780000E-1,9.472832E+0
9.790000E-1,9.473161E+0
9.800000E-1,9.472175E+0
9.810000E-1,9.471517E+0
9.820000E-1,9.472175E+0
9.830000E-1,9.468888E+0
9.840000E-1,9.472504E+0
9.850000E-1,9.472504E+0
9.860000E-1,9.472175E+0
9.870000E-1,9.471189E+0
9.880000E-1,9.472832E+0
9.890000E-1,9.471846E+0
9.900000E-1,9.473161E+0
9.910000E-1,9.472504E+0
9.920000E-1,9.471517E+0
9.930000E-1,9.471846E+0
9.940000E-1,9.472832E+0
9.950000E-1,9.471517E+0
9.960000E-1,9.472175E+0
9.970000E-1,9.471517E+0
9.980000E-1,9.471189E+0
9.990000E-1,9.471517E+0
1.000000E+0,9.472504E+0
1.001000E+0,9.473161E+0
1.002000E+0,9.471189E+0
1.003000E+0,9.471517E+0
1.004000E+0,9.472175E+0
1.005000E+0,9.472175E+0
1.006000E+0,9.472175E+0
1.007000E+0,9.472175E+0
1.008000E+0,9.472832E+0
1.009000E+0,9.471189E+0
1.010000E+0,9.471846E+0
1.011000E+0,9.471517E+0
1.012000E+0,9.471517E+0
1.013000E+0,9.471189E+0
1.014000E+0,9.470531E+0
1.015000E+0,9.471846E+0
1.016000E+0,9.472832E+0
1.017000E+0,9.471189E+0
1.018000E+0,9.471517E+0
1.019000E+0,9.472832E+0
1.020000E+0,9.472175E+0
1.021000E+0,9.473161E+0
1.022000E+0,9.472175E+0
1.023000E+0,9.472832E+0
1.024000E+0,9.471517E+0
1.025000E+0,9.471846E+0
1.026000E+0,9.473161E+0
1.027000E+0,9.472832E+0
1.028000E+0,9.472504E+0
1.029000E+0,9.472504E+0
1.030000E+0,9.471517E+0
1.031000E+0,9.471846E+0
1.032000E+0,9.472175E+0
1.033000E+0,9.471846E+0
1.034000E+0,9.472504E+0
1.035000E+0,9.471189E+0
1.036000E+0,9.471846E+0
1.037000E+0,9.471189E+0
1.038000E+0,9.471189E+0
1.039000E+0,9.473161E+0
1.040000E+0,9.472175E+0
1.041000E+0,9.473490E+0
1.042000E+0,9.471846E+0
1.043000E+0,9.472175E+0
1.044000E+0,9.473490E+0
1.045000E+0,9.472504E+0
1.046000E+0,9.471189E+0
1.047000E+0,9.472504E+0
1.048000E+0,9.473490E+0
1.049000E+0,9.473161E+0
1.050000E+0,9.471517E+0
1.051000E+0,9.471517E+0
1.052000E+0,9.472175E+0
1.053000E+0,9.468230E+0
1.054000E+0,9.473161E+0
1.055000E+0,9.471517E+0
1.056000E+0,9.473161E+0
1.057000E+0,9.471517E+0
1.058000E+0,9.472175E+0
1.059000E+0,9.471517E+0
1.060000E+0,9.471189E+0
1.061000E+0,9.473490E+0
1.062000E+0,9.471846E+0
1.063000E+0,9.471517E+0
